date,open,high,low,close,volume,change_pc,target,prev_change
2017-03-06,237.5,238.11999500000002,237.00999500000003,237.710007,55391500,-0.0029779003689112127,0,0.0006295127270825596
2017-03-07,237.36000099999998,237.770004,236.75999500000003,237.0,65103700,-0.002986862054991213,0,-0.0029779003689112127
2017-03-08,237.33999599999999,237.63999900000002,236.399994,236.559998,78168800,-0.0018565485232067136,0,-0.002986862054991213
2017-03-09,236.69999700000002,237.24000499999997,235.74000499999997,236.86000099999998,90683900,0.0012681898991222518,1,-0.0018565485232067136
2017-03-10,237.97000099999997,238.020004,236.58999599999999,237.690002,81991700,0.003504183891310575,1,0.0012681898991222518
2017-03-13,237.61999500000002,237.86000099999998,237.24000499999997,237.809998,57256800,0.0005048424375881932,1,0.003504183891310575
2017-03-14,237.17999300000002,237.24000499999997,236.190002,236.899994,59880800,-0.003826601100261673,0,0.0005048424375881932
2017-03-15,237.559998,239.440002,237.289993,238.94999700000002,96081800,0.008653453152894786,1,-0.003826601100261673
2017-03-16,239.11000099999998,239.19999700000002,238.100006,238.479996,78344000,-0.001966942899773394,0,0.008653453152894786
2017-03-17,237.75,237.97000099999997,237.02999900000003,237.02999900000003,89002100,-0.006080161960418495,0,-0.001966942899773394
2017-03-20,237.02999900000003,237.36000099999998,236.32000699999998,236.770004,52537000,-0.0010968864746948581,0,-0.006080161960418495
2017-03-21,237.47000099999997,237.61000099999998,233.580002,233.729996,131809300,-0.01283949803033324,0,-0.0010968864746948581
2017-03-22,233.770004,234.61000099999998,233.05000299999998,234.27999900000003,97569200,0.0023531553904618807,1,-0.01283949803033324
2017-03-23,234.27999900000003,235.33999599999999,233.600006,234.02999900000003,100410300,-0.0010670992020962444,0,0.0023531553904618807
2017-03-24,234.38000499999998,235.039993,232.960007,233.86000099999998,112504900,-0.000726394055148627,0,-0.0010670992020962444
2017-03-27,231.92999300000002,233.919998,231.61000099999998,233.61999500000002,87454500,-0.0010262806763605692,0,-0.000726394055148627
2017-03-28,233.270004,235.809998,233.13999900000002,235.32000699999998,93483900,0.007276825769985784,1,-0.0010262806763605692
2017-03-29,234.99000499999997,235.809998,234.729996,235.539993,61950400,0.0009348376400484248,1,0.007276825769985784
2017-03-30,235.47000099999997,236.520004,235.270004,236.289993,56737900,0.0031841726343262433,1,0.0009348376400484248
2017-03-31,235.899994,236.50999500000003,235.67999300000002,235.74000499999997,73733100,-0.0023275975127733384,0,0.0031841726343262433
2017-04-03,235.80000299999998,236.02999900000003,233.91000400000001,235.330002,85546500,-0.0017392168970216115,0,-0.0023275975127733384
2017-04-04,235.0,235.580002,234.559998,235.479996,56466200,0.0006373772945449385,1,-0.0017392168970216115
2017-04-05,236.25999500000003,237.38999900000002,234.539993,234.77999900000003,108800600,-0.002972638915791248,0,0.0006373772945449385
2017-04-06,234.940002,236.039993,234.42999300000002,235.440002,69135800,0.002811155135919119,1,-0.002972638915791248
2017-04-07,235.149994,236.0,234.63999900000002,235.19999700000002,74412300,-0.0010193892200186516,0,0.002811155135919119
2017-04-10,235.36000099999998,236.25999500000003,234.729996,235.33999599999999,67615300,0.000595233851129473,1,-0.0010193892200186516
2017-04-11,234.899994,235.17999300000002,233.33999599999999,235.059998,88045300,-0.0011897595171199704,0,0.000595233851129473
2017-04-12,234.74000499999997,234.960007,233.770004,234.02999900000003,81864400,-0.004381855733700646,0,-0.0011897595171199704
2017-04-13,233.63999900000002,234.49000499999997,232.50999500000003,232.50999500000003,92880400,-0.006494910936610365,0,-0.004381855733700646
2017-04-17,233.11000099999998,234.57000699999998,232.88000499999998,234.57000699999998,68405400,0.008859885786845156,1,-0.006494910936610365
2017-04-18,233.72000099999997,234.49000499999997,233.080002,233.86999500000002,83225800,-0.0029842348941054864,0,0.008859885786845156
2017-04-19,234.520004,234.94999700000002,233.17999300000002,233.440002,68699900,-0.0018385984059221538,0,-0.0029842348941054864
2017-04-20,234.149994,235.850006,233.77999900000003,235.33999599999999,92572200,0.008139110622523038,1,-0.0018385984059221538
2017-04-21,235.25,235.309998,234.13000499999998,234.58999599999999,110389800,-0.003186878612847388,0,0.008139110622523038
2017-04-24,237.17999300000002,237.41000400000001,234.559998,237.169998,119209900,0.010997919962452363,1,-0.003186878612847388
2017-04-25,237.91000400000001,238.94999700000002,237.809998,238.55000299999998,76698300,0.005818632253814737,1,0.010997919962452363
2017-04-26,238.50999500000003,239.52999900000003,238.350006,238.399994,84702500,-0.0006288367139529738,0,0.005818632253814737
2017-04-27,238.770004,238.94999700000002,237.979996,238.600006,57410300,0.0008389765311822561,1,-0.0006288367139529738
2017-04-28,238.899994,238.92999300000002,237.92999300000002,238.080002,63532800,-0.0021793964246589193,0,0.0008389765311822561
2017-05-01,238.67999300000002,239.169998,238.19999700000002,238.67999300000002,66882500,0.0025201234667329153,1,-0.0021793964246589193
2017-05-02,238.83999599999999,238.979996,238.30000299999998,238.770004,57375700,0.0003771200043565237,1,0.0025201234667329153
2017-05-03,238.770004,238.88000499999998,237.69999700000002,238.479996,73137700,-0.0012145914274893643,0,0.0003771200043565237
2017-05-04,238.830002,238.919998,237.77999900000003,238.75999500000003,61462700,0.0011740984765868934,1,-0.0012145914274893643
2017-05-05,239.190002,239.72000099999997,238.67999300000002,239.69999700000002,62001300,0.003937016333075416,1,0.0011740984765868934
2017-05-08,239.75,239.919998,239.169998,239.66000400000001,48385700,-0.00016684605966021948,0,0.003937016333075416
2017-05-09,239.960007,240.190002,239.039993,239.440002,51363200,-0.0009179754499212267,0,-0.00016684605966021948
2017-05-10,239.38999900000002,239.86999500000002,239.149994,239.86999500000002,54293800,0.0017958277497842623,1,-0.0009179754499212267
2017-05-11,239.350006,239.57000699999998,238.13000499999998,239.38000499999998,62358300,-0.0020427315221315245,0,0.0017958277497842623
2017-05-12,239.08999599999999,239.42999300000002,238.669998,238.979996,53912700,-0.0016710209359381833,0,-0.0020427315221315245
2017-05-15,239.47000099999997,240.440002,239.44999700000002,240.30000299999998,61918900,0.005523504151368375,1,-0.0016710209359381833
2017-05-16,240.63999900000002,240.669998,239.63000499999998,240.080002,51241800,-0.0009155264138718255,0,0.005523504151368375
2017-05-17,240.080002,240.080002,235.75,235.82000699999998,172174100,-0.017744064330689313,0,-0.0009155264138718255
2017-05-18,235.729996,237.75,235.42999300000002,236.770004,107047700,0.004028483469598276,1,-0.017744064330689313
2017-05-19,237.330002,239.080002,237.270004,238.309998,115011400,0.006504176939575501,1,0.004028483469598276
2017-05-22,238.899994,239.710007,238.82000699999998,239.520004,61010600,0.005077445386911572,1,0.006504176939575501
2017-05-23,239.94999700000002,240.24000499999997,239.50999500000003,240.05000299999998,48341700,0.0022127546390653396,1,0.005077445386911572
2017-05-24,240.32000699999998,240.729996,239.92999300000002,240.61000099999998,46927700,0.0023328389627224055,1,0.0022127546390653396
2017-05-25,241.19999700000002,242.080002,240.960007,241.75999500000003,64071700,0.004779493766761789,1,0.0023328389627224055
2017-05-26,241.539993,241.899994,241.44999700000002,241.710007,46629900,-0.0002067670459706683,0,0.004779493766761789
2017-05-30,241.33999599999999,241.789993,241.16000400000001,241.5,35201900,-0.0008688386658314284,0,-0.0002067670459706683
2017-05-31,241.83999599999999,241.88000499999998,240.63999900000002,241.440002,91796000,-0.00024843892339543316,0,-0.0008688386658314284
2017-06-01,241.97000099999997,243.38000499999998,241.63999900000002,243.36000099999998,68962000,0.007952282074616512,1,-0.00024843892339543316
2017-06-02,243.419998,244.350006,243.080002,244.169998,88666100,0.003328390025771011,1,0.007952282074616512
2017-06-05,243.97000099999997,244.30000299999998,243.75999500000003,243.99000499999997,44698800,-0.0007371626386302177,0,0.003328390025771011
2017-06-06,243.33999599999999,243.979996,243.11999500000002,243.210007,50375400,-0.00319684406744436,0,-0.0007371626386302177
2017-06-07,243.600006,243.919998,242.830002,243.66000400000001,54144300,0.0018502404796199023,1,-0.00319684406744436
2017-06-08,243.770004,244.330002,243.169998,243.77999900000003,65950700,0.0004924690061156589,1,0.0018502404796199023
2017-06-09,244.08999599999999,245.00999500000003,241.94999700000002,243.41000400000001,132256400,-0.0015177414124117883,0,0.0004924690061156589
2017-06-12,243.13000499999998,243.419998,242.38000499999998,243.36000099999998,86108100,-0.00020542705385284687,0,-0.0015177414124117883
2017-06-13,243.979996,244.61000099999998,243.580002,244.55000299999998,60067000,0.004889883280366991,1,-0.00020542705385284687
2017-06-14,244.86000099999998,244.86999500000002,243.289993,244.24000499999997,78602300,-0.001267626236749697,0,0.004889883280366991
2017-06-15,242.67999300000002,243.91000400000001,242.36000099999998,243.770004,66464900,-0.0019243407729211404,0,-0.001267626236749697
2017-06-16,242.770004,242.830002,241.63000499999998,242.63999900000002,84553100,-0.004635537520850885,0,-0.0019243407729211404
2017-06-19,243.58999599999999,244.729996,243.479996,244.66000400000001,65123800,0.008325111310274913,1,-0.004635537520850885
2017-06-20,244.25,244.25999500000003,242.99000499999997,243.00999500000003,56906400,-0.006744089646953388,0,0.008325111310274913
2017-06-21,243.460007,243.58999599999999,242.41000400000001,242.94999700000002,55977600,-0.00024689519457832265,0,-0.006744089646953388
2017-06-22,242.960007,243.52999900000003,242.63999900000002,242.83999599999999,44148100,-0.0004527721809358676,0,-0.00024689519457832265
2017-06-23,242.91000400000001,243.50999500000003,242.47000099999997,243.13000499999998,66986800,0.0011942390247774437,1,-0.0004527721809358676
2017-06-26,243.899994,244.38000499999998,243.05000299999998,243.289993,56700500,0.0006580347826670163,1,0.0011942390247774437
2017-06-27,243.039993,243.38000499999998,241.309998,241.330002,82247700,-0.008056192430405451,0,0.0006580347826670163
2017-06-28,242.5,243.72000099999997,242.229996,243.49000499999997,70042600,0.008950412224336457,1,-0.008056192430405451
2017-06-29,243.66000400000001,243.72000099999997,239.960007,241.350006,106949700,-0.008788857678162065,0,0.008950412224336457
2017-06-30,242.27999900000003,242.710007,241.580002,241.80000299999998,86820700,0.0018644996428960336,1,-0.008788857678162065
2017-07-03,242.88000499999998,243.38000499999998,242.210007,242.210007,39153800,0.0016956327333048637,1,0.0018644996428960336
2017-07-05,242.63000499999998,243.00999500000003,241.69999700000002,242.770004,54427600,0.002312030815473376,1,0.0016956327333048637
2017-07-06,241.88999900000002,242.02999900000003,240.33999599999999,240.55000299999998,65400800,-0.009144461685637317,0,0.002312030815473376
2017-07-07,241.210007,242.27999900000003,240.559998,242.11000099999998,57972300,0.006485129829742808,1,-0.009144461685637317
2017-07-10,242.11000099999998,242.80000299999998,241.75999500000003,242.36999500000002,36663300,0.0010738672459880139,1,0.006485129829742808
2017-07-11,242.36999500000002,242.55000299999998,240.850006,242.190002,50354600,-0.0007426373054141289,0,0.0010738672459880139
2017-07-12,243.30000299999998,244.19999700000002,243.30000299999998,244.00999500000003,59610400,0.007514732172965832,1,-0.0007426373054141289
2017-07-13,244.020004,244.55000299999998,243.75999500000003,244.419998,39471600,0.0016802713347867648,1,0.007514732172965832
2017-07-14,244.419998,245.97000099999997,244.309998,245.559998,60262700,0.004664102812078408,1,0.0016802713347867648
2017-07-17,245.47000099999997,245.91000400000001,245.330002,245.52999900000003,33531900,-0.00012216566315481625,0,0.004664102812078408
2017-07-18,245.059998,245.72000099999997,244.669998,245.66000400000001,42742500,0.0005294872338592604,1,-0.00012216566315481625
2017-07-19,246.020004,247.0,246.00999500000003,246.99000499999997,51034300,0.0054139907935519815,1,0.0005294872338592604
2017-07-20,247.27999900000003,247.419998,246.47000099999997,247.100006,47135200,0.00044536620014246076,1,0.0054139907935519815
2017-07-21,246.440002,246.91000400000001,246.17999300000002,246.88000499999998,82340800,-0.0008903318278350447,0,0.00044536620014246076
2017-07-24,246.789993,246.979996,246.27999900000003,246.82000699999998,46622300,-0.00024302494647154838,0,-0.0008903318278350447
2017-07-25,247.67999300000002,247.80000299999998,247.16000400000001,247.419998,54915600,0.002430884786418508,1,-0.00024302494647154838
2017-07-26,247.75,247.789993,247.13000499999998,247.42999300000002,47575400,4.0396896292982376e-05,1,0.002430884786418508
2017-07-27,247.960007,248.0,245.67999300000002,247.19999700000002,70766600,-0.0009295396940822709,0,4.0396896292982376e-05
2017-07-28,246.649994,247.059998,246.13000499999998,246.91000400000001,50088400,-0.0011731108556607417,0,-0.0009295396940822709
2017-07-31,247.36999500000002,247.479996,246.52999900000003,246.770004,65838700,-0.0005670082124336062,0,-0.0011731108556607417
2017-08-01,247.460007,247.5,246.72000099999997,247.32000699999998,55050400,0.0022288081658417003,1,-0.0005670082124336062
2017-08-02,247.47000099999997,247.600006,246.36999500000002,247.440002,47211200,0.00048518112810835845,1,0.0022288081658417003
2017-08-03,247.309998,247.33999599999999,246.63999900000002,246.960007,40856000,-0.0019398439869071638,0,0.00048518112810835845
2017-08-04,247.520004,247.789993,246.97000099999997,247.41000400000001,60191800,0.0018221452350379863,1,-0.0019398439869071638
2017-08-07,247.49000499999997,247.86999500000002,247.36999500000002,247.86999500000002,31995000,0.0018592255469185304,1,0.0018221452350379863
2017-08-08,247.50999500000003,248.91000400000001,246.830002,247.25999500000003,61719400,-0.0024609674922533298,0,0.0018592255469185304
2017-08-09,246.47000099999997,247.309998,246.059998,247.25,62632600,-4.0423037297343534e-05,0,-0.0024609674922533298
2017-08-10,246.289993,246.440002,243.69999700000002,243.75999500000003,120479500,-0.0141152881698684,0,-4.0423037297343534e-05
2017-08-11,244.020004,244.80000299999998,243.75,244.11999500000002,74869900,0.0014768625179861772,1,-0.0141152881698684
2017-08-14,245.58999599999999,246.789993,245.55000299999998,246.539993,73291900,0.009913149473888883,1,0.0014768625179861772
2017-08-15,246.979996,247.0,246.16000400000001,246.50999500000003,55242700,-0.00012167599923629258,0,0.009913149473888883
2017-08-16,247.11000099999998,247.57000699999998,246.44999700000002,246.940002,56715500,0.001744379573736854,1,-0.00012167599923629258
2017-08-17,246.24000499999997,246.600006,243.08999599999999,243.08999599999999,128490400,-0.01559085595212717,0,0.001744379573736854
2017-08-18,242.899994,244.190002,242.19999700000002,242.710007,136748000,-0.0015631618176503714,0,-0.01559085595212717
2017-08-21,242.63999900000002,243.19999700000002,241.830002,242.899994,65469700,0.0007827736579482103,1,-0.0015631618176503714
2017-08-22,243.57000699999998,245.61999500000002,243.55000299999998,245.440002,63140100,0.010457011373989689,1,0.0007827736579482103
2017-08-23,244.330002,245.05000299999998,244.16000400000001,244.559998,50203800,-0.0035854139212400105,0,0.010457011373989689
2017-08-24,245.0,245.17999300000002,243.75,243.99000499999997,50741700,-0.00233068778484391,0,-0.0035854139212400105
2017-08-25,244.899994,245.61000099999998,244.38999900000002,244.559998,64445900,0.0023361325805131283,1,-0.00233068778484391
2017-08-28,245.169998,245.19999700000002,244.08999599999999,244.57000699999998,40565600,4.0926562323351234e-05,1,0.0023361325805131283
2017-08-29,243.059998,245.149994,242.92999300000002,244.850006,51135700,0.0011448623788117285,1,4.0926562323351234e-05
2017-08-30,244.830002,246.32000699999998,244.61999500000002,246.00999500000003,62030800,0.0047375494040218236,1,0.0011448623788117285
2017-08-31,246.72000099999997,247.770004,246.05000299999998,247.49000499999997,103803900,0.006016056380148127,1,0.0047375494040218236
2017-09-01,247.919998,248.330002,247.669998,247.83999599999999,62007000,0.0014141621598011689,1,0.006016056380148127
2017-09-05,247.25999500000003,247.520004,244.94999700000002,246.059998,91398800,-0.007182044983570668,0,0.0014141621598011689
2017-09-06,246.83999599999999,247.27999900000003,246.229996,246.899994,57916900,0.003413785283376214,1,-0.007182044983570668
2017-09-07,247.25,247.270004,246.399994,246.86999500000002,58034700,-0.0001215026355974036,0,0.003413785283376214
2017-09-08,246.539993,247.11000099999998,246.30000299999998,246.580002,63832800,-0.0011746790046316402,0,-0.0001215026355974036
2017-09-11,248.039993,249.30000299999998,248.020004,249.210007,71364800,0.010665929834812626,1,-0.0011746790046316402
2017-09-12,249.63000499999998,250.08999599999999,249.419998,250.05000299999998,56896000,0.0033706351125779577,1,0.010665929834812626
2017-09-13,249.72000099999997,250.210007,249.58999599999999,250.169998,59228000,0.000479884017438037,1,0.0033706351125779577
2017-09-14,249.80000299999998,250.32000699999998,249.600006,250.08999599999999,95446300,-0.0003197905449877636,0,0.000479884017438037
2017-09-15,248.690002,249.289993,248.57000699999998,249.190002,95432400,-0.003598680532587162,0,-0.0003197905449877636
2017-09-18,249.61000099999998,250.11999500000002,249.27999900000003,249.72000099999997,46235200,0.002126887097179564,1,-0.003598680532587162
2017-09-19,250.0,250.07000699999998,249.600006,249.97000099999997,47108100,0.001001121251797521,1,0.002126887097179564
2017-09-20,250.07000699999998,250.190002,248.919998,250.059998,59574100,0.0003600312023042118,1,0.001001121251797521
2017-09-21,249.88000499999998,249.979996,249.190002,249.38999900000002,48211400,-0.002679352976720395,0,0.0003600312023042118
2017-09-22,249.05000299999998,249.63000499999998,249.020004,249.440002,51214000,0.00020050122378800772,1,-0.002679352976720395
2017-09-25,249.149994,249.55000299999998,248.080002,248.92999300000002,57064400,-0.002044615923311177,0,0.00020050122378800772
2017-09-26,249.419998,249.69999700000002,248.809998,249.080002,54082000,0.0006026152099718463,1,-0.002044615923311177
2017-09-27,249.88000499999998,250.49000499999997,248.86999500000002,250.05000299999998,81001400,0.003894335122094583,1,0.0006026152099718463
2017-09-28,249.729996,250.440002,249.63000499999998,250.350006,44778800,0.0011997720311966997,1,0.003894335122094583
2017-09-29,250.33999599999999,251.32000699999998,250.13000499999998,251.229996,85578000,0.0035150388612332772,1,0.0011997720311966997
2017-10-02,251.49000499999997,252.32000699999998,251.289993,252.32000699999998,59023000,0.004338697676848913,1,0.0035150388612332772
2017-10-03,252.32000699999998,252.88999900000002,252.229996,252.86000099999998,66810200,0.0021401156666898125,1,0.004338697676848913
2017-10-04,252.690002,253.440002,252.559998,253.16000400000001,55953600,0.001186439131589001,1,0.0021401156666898125
2017-10-05,253.539993,254.67999300000002,253.19999700000002,254.66000400000001,63522800,0.005925106558301474,1,0.001186439131589001
2017-10-06,254.149994,254.69999700000002,253.850006,254.36999500000002,80646000,-0.0011388085896676392,0,0.005925106558301474
2017-10-09,254.63000499999998,254.69999700000002,253.649994,253.94999700000002,35803100,-0.001651130275801549,0,-0.0011388085896676392
2017-10-10,254.600006,255.05000299999998,253.979996,254.61999500000002,43057400,0.002638306784465083,1,-0.001651130275801549
2017-10-11,254.50999500000003,255.020004,254.32000699999998,255.020004,47674300,0.0015710038797227543,1,0.002638306784465083
2017-10-12,254.66000400000001,255.059998,254.36999500000002,254.63999900000002,47065100,-0.001490098792406802,0,0.0015710038797227543
2017-10-13,255.13999900000002,255.270004,254.63999900000002,254.94999700000002,54800400,0.0012173971144258111,1,-0.001490098792406802
2017-10-16,255.210007,255.50999500000003,254.82000699999998,255.289993,38221700,0.0013335791488555682,1,0.0012173971144258111
2017-10-17,255.229996,255.520004,254.979996,255.47000099999997,31561000,0.0007051118529348699,1,0.0013335791488555682
2017-10-18,255.899994,255.94999700000002,255.5,255.72000099999997,40888300,0.0009785884801400968,1,0.0007051118529348699
2017-10-19,254.830002,255.830002,254.350006,255.789993,61903800,0.0002737056144468397,1,0.0009785884801400968
2017-10-20,256.700012,257.140015,255.770004,257.109985,89176400,0.005160452074448374,1,0.0002737056144468397
2017-10-23,257.480011,257.51001,256.019989,256.109985,63915300,-0.003889386092881586,0,0.005160452074448374
2017-10-24,256.600006,256.829987,256.149994,256.559998,66935900,0.0017571083767000673,1,-0.003889386092881586
2017-10-25,256.179993,256.309998,254.0,255.289993,103715300,-0.0049501286634715536,0,0.0017571083767000673
2017-10-26,255.99000499999997,256.299988,255.479996,255.61999500000002,69798000,0.0012926554469372409,1,-0.0049501286634715536
2017-10-27,256.47000099999997,257.890015,255.63000499999998,257.709991,85562500,0.008176183557158767,1,0.0012926554469372409
2017-10-30,256.47000099999997,257.600006,256.410004,256.75,54285700,-0.003725082587116346,0,0.008176183557158767
2017-10-31,257.179993,257.440002,256.809998,257.149994,60304800,0.0015579123661149108,1,-0.003725082587116346
2017-11-01,258.040009,258.429993,257.070007,257.48999,54202700,0.0013221699705736611,1,0.0015579123661149108
2017-11-02,257.410004,257.75,256.190002,257.589996,56449500,0.0003883879136428181,1,0.0013221699705736611
2017-11-03,257.769989,258.5,257.299988,258.450012,59589700,0.0033387010883763057,1,0.0003883879136428181
2017-11-06,258.299988,259.0,258.22000099999997,258.850006,49652600,0.0015476648536583149,1,0.0033387010883763057
2017-11-07,258.97000099999997,259.350006,258.089996,258.670013,57502200,-0.0006953563678883112,0,0.0015476648536583149
2017-11-08,258.47000099999997,259.22000099999997,258.149994,259.109985,50469600,0.0017009006761059542,1,-0.0006953563678883112
2017-11-09,257.730011,258.390015,256.359985,258.170013,95085500,-0.003627695011444665,0,0.0017009006761059542
2017-11-10,257.730011,258.290009,257.369995,258.089996,59984700,-0.000309939171750373,0,-0.003627695011444665
2017-11-13,257.309998,258.589996,257.269989,258.329987,50228600,0.0009298733144234017,1,-0.000309939171750373
2017-11-14,257.410004,257.850006,256.519989,257.730011,61315200,-0.0023225178267826108,0,0.0009298733144234017
2017-11-15,256.619995,257.22000099999997,255.63000499999998,256.440002,80811500,-0.0050052727464477975,0,-0.0023225178267826108
2017-11-16,257.519989,259.040009,257.47000099999997,258.619995,67777000,0.008500986519256237,1,-0.0050052727464477975
2017-11-17,258.22000099999997,258.589996,257.769989,257.859985,75756800,-0.0029387132267171268,0,0.008500986519256237
2017-11-20,258.140015,258.519989,257.859985,258.299988,48075500,0.0017063640176664396,1,-0.0029387132267171268
2017-11-21,259.179993,260.200012,258.26001,259.98999,69176800,0.006542787760408286,1,0.0017063640176664396
2017-11-22,260.0,260.149994,259.570007,259.76001,45033400,-0.0008845725175802288,0,0.006542787760408286
2017-11-24,260.320007,260.480011,260.160004,260.359985,27856500,0.0023097281217381305,1,-0.0008845725175802288
2017-11-27,260.410004,260.75,260.0,260.230011,52274900,-0.0004992088165929331,0,0.0023097281217381305
2017-11-28,260.76001,262.899994,260.649994,262.869995,98971700,0.010144809931242005,1,-0.0004992088165929331
2017-11-29,263.019989,263.630005,262.200012,262.709991,77512100,-0.0006086811086979393,0,0.010144809931242005
2017-11-30,263.76001,266.049988,263.670013,265.01001,127894400,0.008754973464256244,1,-0.0006086811086979393
2017-12-01,264.76001,265.309998,260.76001,264.459991,164390900,-0.002075464998473109,0,0.008754973464256244
2017-12-04,266.309998,266.799988,264.079987,264.140015,94040600,-0.001209922146597986,0,-0.002075464998473109
2017-12-05,263.190002,265.149994,263.040009,263.190002,77994500,-0.0035966265845787104,0,-0.001209922146597986
2017-12-06,263.299988,263.730011,262.709991,263.23999,75898600,0.00018993122694688225,1,-0.0035966265845787104
2017-12-07,264.070007,264.429993,262.940002,264.070007,77218600,0.003153080958558041,1,0.00018993122694688225
2017-12-08,265.160004,265.519989,264.02999900000003,265.51001,76563900,0.005453110773008252,1,0.003153080958558041
2017-12-11,266.309998,266.380005,265.480011,266.309998,83077500,0.0030130238780827767,1,0.005453110773008252
2017-12-12,267.209991,267.320007,266.350006,266.77999900000003,85195800,0.001764864269196531,1,0.0030130238780827767
2017-12-13,267.059998,267.559998,266.649994,266.75,102905400,-0.0001124484598263864,0,0.001764864269196531
2017-12-14,267.089996,267.22000099999997,265.600006,265.660004,100666700,-0.004086208059981167,0,-0.0001124484598263864
2017-12-15,265.450012,267.040009,265.390015,266.51001,144610300,0.003199600945575476,1,-0.004086208059981167
2017-12-18,268.100006,268.600006,267.980011,268.200012,83653600,0.006341232736436497,1,0.003199600945575476
2017-12-19,268.480011,268.52999900000003,267.089996,267.170013,82382900,-0.00384041369841559,0,0.006341232736436497
2017-12-20,268.269989,268.329987,266.690002,267.02999900000003,76751500,-0.0005240633049635735,0,-0.00384041369841559
2017-12-21,267.73999,268.390015,267.299988,267.579987,67032300,0.002059648736320474,1,-0.0005240633049635735
2017-12-22,267.600006,267.640015,266.899994,267.51001,78720900,-0.00026151806338192696,0,0.002059648736320474
2017-12-26,267.049988,267.440002,266.890015,267.190002,45244400,-0.0011962468245582114,0,-0.00026151806338192696
2017-12-27,267.380005,267.730011,267.01001,267.320007,57751000,0.0004865638647661985,1,-0.0011962468245582114
2017-12-28,267.890015,267.920013,267.450012,267.869995,45116100,0.002057414281004588,1,0.0004865638647661985
